city_slug,country,city,n_stations,mean_M,mean_I,mean_T,mean_D,imd4_mean,imd4_p10,imd4_p50,imd4_p90
world_fr_v_locit,FR,v_locit,33,1.1818181818181819,11.848484848484848,7.096429252037032,15.93939393939394,0.1534379945671645,-0.4371630479155074,-0.27463021585190944,1.2626020167675684
world_fr_v_lo_v,FR,v_lo_v,462,1.173160173160173,7.954545454545454,6.816820302345226,22.58008658008658,0.1434527650572681,-0.4739262331436618,-0.02958579055631738,1.354288506880829
world_us_bay_wheels,US,bay_wheels,628,1.2117834394904459,6.909235668789809,8.214305248546573,14.305732484076433,0.1408997195175357,-0.4717066894079992,-0.36806361183615366,1.41409242683518
world_de_naturenergie_sharing,DE,naturenergie_sharing,318,1.0660377358490567,11.11320754716981,13.089595315418995,4.2578616352201255,0.10815437013088419,-0.4792103762739644,-0.2896825584446107,1.3127574787623026
world_es_valenbisi,ES,valenbisi,279,0.9498207885304659,22.107526881720432,3.281065697857405,21.032258064516128,0.09782358561977643,-0.41985132606529935,-0.22371453918003195,1.004949241669747
world_fr_v_locit_mulhouse,FR,v_locit_mulhouse,62,1.1451612903225807,9.14516129032258,4.785884698535275,7.354838709677419,0.07924868979287826,-0.4943041283095878,-0.2605142719177469,0.8273658273843927
world_fr_twisto_v_lolib,FR,twisto_v_lolib,76,0.9473684210526315,19.69736842105263,8.634505455823462,4.447368421052632,0.0741406709252266,-0.4690146708919947,-0.30099243015964033,1.2792195083243063
world_gb_beryl_greater_manchester,GB,beryl_greater_manchester,286,0.9195804195804196,15.583916083916083,2.9356262328349527,28.573426573426573,0.06468105509579594,-0.48027217387904,-0.3034826881230573,1.4083278440719267
world_fr_c_v_lo,FR,c_v_lo,82,1.0731707317073171,5.2317073170731705,9.714852619961908,8.560975609756097,0.06377425162332351,-0.47274647854342344,-0.3574782323747793,1.277903147212391
world_se_lundahoj,SE,lundahoj,20,0.75,34.7,5.460381605982888,8.4,0.0636362690318812,-0.36921362263422663,-0.20372654117797645,0.8076266039695287
